lead1,lead2,lead3
-28,-9,-20
-25,8,-18
6,20,-17
18,22,-23
19,6,-16
4,-11,9
-25,-37,12
-36,-43,2
-34,-37,-7
-3,-13,3
13,23,-3
20,45,-9
10,50,22
6,23,35
6,7,29
2,11,24
-5,0,22
-14,-8,7
-7,-12,11
8,-15,0
12,-31,-7
31,-36,-9
36,-11,-14
27,4,-16
30,17,-5
26,17,18
9,3,30
-15,-17,39
-41,-37,33
-45,-53,9
-42,-54,6
-40,-35,-2
-32,-6,-6
-12,5,-13
17,17,-10
17,36,19
15,30,42
-5,12,45
-38,-18,38
-55,-39,-4
-44,-31,-23
-30,-28,-20
-8,-26,-6
19,-7,-6
27,9,-21
17,18,-15
11,22,-11
17,11,-3
-4,-28,23
-26,-54,-3
-37,-60,-24
-26,-47,-12
-15,-43,-9
-7,-15,-11
-21,-2,-9
5,18,7
17,19,11
24,18,13
19,13,18
-11,-14,39
-26,-27,45
-13,-40,24
-5,-31,-4
-8,2,-30
9,16,-23
27,48,-3
20,67,6
17,64,17
15,44,20
-8,8,15
-30,-16,1
-43,-23,-1
-49,-15,-11
-29,-20,-13
0,-5,-12
8,18,-15
48,40,-17
39,36,-6
22,34,4
4,22,1
-2,-5,5
-1,-13,11
-16,-11,5
-16,-30,-2
-23,-29,-39
-28,-6,-53
-13,7,-58
22,30,-46
36,39,-11
33,20,27
13,11,37
-11,-3,41
-22,-26,44
-34,-40,1
-57,-55,-30
-63,-43,-44
-51,-33,-53
-10,-5,-53
27,18,-40
28,39,-27
-15,23,-18
-25,-3,-17
-46,-29,-8
-57,-34,12
-65,-40,18
-69,-47,12
-64,-35,0
-28,-2,-3
-2,24,-23
16,43,-33
20,57,-17
10,42,-5
13,37,17
-27,28,22
-21,-22,19
-15,-33,10
-15,-22,4
-10,7,-27
8,42,-56
28,43,-52
34,11,-8
21,-5,6
-9,-3,7
-47,-8,2
-76,-22,-8
-72,-41,-23
-52,-40,-36
-34,-16,-48
1,21,-41
16,49,-25
14,49,-15
4,28,-16
0,15,-16
-5,4,-8
-9,-13,-1
-23,-32,6
-30,-8,-17
-23,19,-22
-12,45,-8
-2,74,20
8,93,18
16,118,29
4,131,53
-10,122,77
-33,95,95
-79,61,89
-118,27,71
-147,5,66
-162,-11,61
-169,-37,51
-184,-62,39
-186,-83,37
-185,-94,42
-154,-127,44
-105,-149,37
-82,-151,2
-69,-158,-27
-55,-175,-49
-54,-202,-56
-48,-209,-62
-45,-201,-76
-21,-168,-92
24,-128,-90
49,-85,-96
63,-45,-90
73,-18,-60
74,-5,-52
72,0,-21
52,-23,-9
34,-35,3
16,-33,-1
37,19,-30
62,57,-38
73,89,-29
63,98,-39
59,102,-44
57,108,-16
53,98,14
34,56,19
-7,35,15
-24,23,2
-20,17,-3
-17,17,-30
3,14,-31
32,19,-11
46,32,-11
47,24,-12
41,28,6
31,47,20
18,38,34
-2,-13,23
-10,-38,24
-21,-38,21
-20,-11,15
-16,7,4
4,9,-8
22,4,-15
20,6,-12
11,18,-4
10,22,0
-1,16,-3
-28,3,-2
-45,-12,15
-50,-34,13
-45,-44,-5
-42,-47,-11
-48,-61,-15
-44,-63,-48
-23,-38,-29
4,-11,-18
-2,-13,-7
-8,-5,3
-3,-11,17
-2,-36,19
-9,-43,5
-8,-37,8
1,-30,6
7,-21,-9
7,-14,-32
9,12,-38
12,36,-19
13,38,8
2,29,24
-23,7,17
-26,-5,9
-27,-15,4
-44,-32,-22
-41,-38,-30
-16,-12,-25
9,-2,-24
13,-3,-29
15,-10,-28
11,-6,-13
10,-29,10
-9,-38,27
-27,-38,34
-45,-39,32
-52,-29,18
-58,-28,9
-34,-37,0
14,-18,-9
31,10,-21
35,33,-27
25,32,-29
2,32,-29
-21,17,-17
-31,9,-11
-37,-23,-1
-48,-49,0
-77,-71,-13
-76,-74,-27
-59,-61,-44
-30,-2,-41
9,-9,-33
34,39,-28
39,46,-14
15,31,19
-17,16,42
-31,8,50
-26,-8,47
-29,-28,37
-48,-52,33
-60,-54,38
-70,-27,9
-77,-17,-21
-38,-8,-38
-10,8,-41
4,32,-27
13,60,-7
24,67,-11
10,36,-11
-22,-3,-21
-40,-26,-19
-49,-53,-25
-51,-67,-40
-61,-61,-36
-66,-50,-37
-38,-42,-27
-5,-18,-26
-14,2,-20
-21,4,-1
-17,7,11
-14,8,20
-19,-2,23
-51,-21,25
-39,-37,15
-29,-40,-13
-32,-35,-25
-28,-19,-20
5,18,-34
19,32,-25
20,29,-9
8,20,-7
-12,-14,0
-16,-39,1
-21,-43,-7
-23,-33,-27
-9,-27,-42
4,-12,-33
14,5,-29
22,11,-41
27,22,-42
40,12,-38
39,11,-20
27,24,2
1,-8,15
-10,-37,16
-18,-42,21
-13,-38,10
-15,-28,-21
-17,-19,-27
2,-5,-15
16,12,-4
24,19,-2
12,-2,-14
27,-12,-7
21,-27,-6
6,-45,-23
-6,-47,-40
-9,-47,-48
-4,-52,-14
-8,-42,-58
-7,-23,-74
18,-14,-67
29,-1,-51
34,12,-38
25,14,-31
-3,7,-23
-21,-10,-23
-20,-45,-32
-26,-54,-44
-37,-50,-52
-32,-37,-82
-7,-27,-82
2,-14,-61
-2,5,-30
-4,-6,-19
-10,-26,-11
-30,-31,-15
-37,-33,-12
-40,-37,-10
-36,-37,-19
-30,-30,-26
-18,-15,-40
-13,-12,-40
-22,-6,-19
-15,-7,-12
-32,-15,0
-52,-33,-5
-60,-45,-17
-54,-47,-20
-47,-40,-20
-35,-34,-22
-27,-29,-21
0,-19,-20
13,-8,-26
6,3,-18
3,10,-6
7,14,-4
17,16,12
-5,-2,29
-35,-19,42
-60,-22,17
-65,-49,-16
-62,-52,-40
-58,-50,-48
-60,-38,-58
-40,-16,-45
-18,0,-26
-11,20,-21
-11,34,-20
-7,25,-17
-23,-7,-3
-44,-23,6
-65,-25,-5
-53,-34,-9
-43,-32,-16
-32,-17,-28
-25,-9,-41
-6,5,-45
33,-6,-46
36,0,-35
16,3,-22
4,-1,-25
2,14,-14
2,-3,-7
-1,-39,-27
-6,-44,-33
-15,-34,-29
-20,-21,-43
-4,-6,-59
8,-5,-54
25,-14,-29
13,-7,-13
7,9,9
4,9,29
-11,1,25
-31,-24,12
-50,-57,-15
-31,-49,-29
-30,-50,-38
-21,-33,-35
-7,1,-34
9,35,-33
21,39,-20
22,11,8
2,-18,29
-12,-50,23
-28,-73,3
-36,-66,-15
-38,-60,60
-19,-50,-11
18,-28,-50
60,6,-63
54,27,-43
48,35,-31
19,34,-14
13,25,16
26,17,20
31,-12,17
29,-24,15
-2,-27,19
-25,-38,14
-38,-46,-1
-42,-47,-8
-51,-34,-15
-43,-25,-12
-18,-23,-21
1,-9,-31
20,19,-35
26,42,-25
41,51,-16
33,47,-11
21,55,-12
-2,43,-6
-37,4,-15
-64,-27,-20
-65,-37,-12
-62,-42,-18
-52,-41,-20
-29,-36,-34
-14,-21,-33
7,0,-24
44,20,-16
58,19,-4
61,18,2
41,14,13
17,7,11
-3,-9,5
-13,-28,2
-30,-36,-3
-26,-46,2
-49,-67,-19
-43,-66,-22
-25,-37,-20
-3,-8,-22
25,3,-39
42,0,-44
39,-13,-24
25,-5,-10
12,6,3
-34,-5,35
-61,-11,34
-52,-4,5
-19,2,-2
-3,-43,-21
15,-9,-27
23,8,-13
17,23,3
2,23,11
5,22,17
-12,19,21
-25,-3,27
-31,-2,-7
-24,7,-21
-7,12,-27
18,8,-25
29,-3,11
35,-9,25
21,-25,33
27,-31,36
3,-29,31
-26,-57,-1
-42,-73,-17
-57,-81,-17
-59,-73,-13
-47,-55,-16
-16,-15,-24
13,12,-34
10,18,-2
10,4,15
18,-14,15
12,-33,17
-13,-43,22
-36,-34,30
-42,-26,25
-37,-25,3
-42,-31,-7
-13,0,-11
22,44,-29
44,39,-25
60,22,-5
65,7,-20
39,-5,-29
0,-29,-26
-29,-42,-26
-42,-59,-30
-45,-72,-43
-37,-36,-45
-18,-7,-38
-19,19,-22
-9,33,-13
12,20,-16
8,2,-11
1,-15,16
-35,-33,39
-49,-39,47
-68,-53,28
-64,-62,-6
-40,-48,-23
-23,-37,-28
-18,-20,-31
17,-11,-29
39,-3,-27
41,31,-21
29,40,-4
15,30,-1
4,24,11
78,17,12
-4,38,6
-37,59,0
-50,49,2
-53,42,2
-46,37,2
-48,64,26
-58,73,44
-67,56,50
-86,32,69
-111,-3,89
-148,-46,95
-185,-79,94
-192,-110,94
-207,-118,90
-217,-123,75
-183,-130,4
-126,-125,-47
-59,-108,-66
1,-102,-78
24,-117,-84
26,-122,-88
26,-126,-78
3,-125,-71
-14,-143,-71
-18,-166,-72
-16,-163,-77
-14,-154,2
20,-97,-64
53,-63,-80
92,-33,-83
109,1,-84
104,21,-85
93,36,-74
79,36,-55
79,38,-51
58,28,-42
21,22,-36
14,7,-30
19,-5,-42
19,1,-48
21,9,-46
42,51,-51
55,85,-38
58,98,-12
62,81,3
58,53,6
32,6,19
23,-17,6
11,-25,-12
12,-17,-30
18,-3,-56
31,25,-53
43,50,-37
48,61,-22
48,62,1
40,50,12
31,30,27
31,23,30
21,5,33
17,-21,29
3,-49,27
-16,-72,3
-28,-78,-23
15,-31,-23
34,-8,-22
53,12,-19
50,24,-13
35,15,-6
19,11,9
11,5,24
-16,-14,20
-25,-38,15
-25,-39,3
-24,-27,-22
-10,-20,-32
23,-7,-44
52,1,-60
47,20,-49
43,46,-8
38,46,20
30,37,29
18,33,30
5,11,13
-15,-23,5
-28,-33,-3
-38,-37,-28
-11,-36,-22
-2,-14,-25
16,12,-16
27,27,5
18,29,18
11,15,19
6,-6,17
-9,-29,16
-16,-56,11
-36,-69,-10
-35,-62,-41
-7,-41,-41
25,-27,-27
37,1,-23
41,17,-20
44,23,-18
32,24,-17
11,17,13
-2,-9,12
-27,-25,-2
-46,-25,-3
-53,-24,2
-56,-33,-4
-39,-27,10
-21,-9,12
3,8,-6
29,26,-10
30,29,-1
15,30,12
3,39,30
-8,16,56
-24,-24,52
-34,-42,44
-45,-60,36
-44,-58,18
-13,-35,-15
1,-31,-16
4,-7,-20
21,8,-17
31,14,3
25,26,11
17,23,10
2,-2,16
-26,-23,15
-44,-31,4
-45,-31,1
-35,-26,-1
2,-16,4
21,4,23
13,30,38
1,33,47
-4,27,47
-8,14,43
-10,-10,49
-26,-33,51
-39,-52,44
-39,-50,38
-37,-46,34
-34,-47,1
-31,-45,-14
-30,-3,-30
117,29,-10
65,57,9
44,47,17
33,41,11
26,37,8
-4,-11,0
-13,-38,-7
-18,-38,-16
-20,-39,-28
-14,-28,-43
-11,-22,-38
6,-19,-34
35,-10,-17
53,17,-9
49,37,8
56,42,23
60,27,30
43,5,31
25,2,18
24,-19,11
23,-74,9
29,-29,8
31,9,2
31,26,-1
47,46,-7
74,30,2
71,19,-1
67,13,-2
60,11,-2
40,-3,10
8,-31,10
-2,-50,-7
7,-53,-23
10,-39,-30
21,-22,-16
22,9,-5
57,30,-20
78,31,-16
83,30,-12
65,23,10
45,6,14
39,-14,23
9,-10,39
2,-14,19
3,-22,18
4,-24,17
-22,-25,7
-23,-12,-21
-3,-5,-25
5,6,-17
10,18,2
21,16,12
22,7,12
19,9,20
32,18,24
32,7,36
18,-12,3
9,-14,-6
4,1,-3
13,4,-14
19,6,-23
16,23,-20
14,29,-18
24,38,14
34,33,35
22,12,39
-2,-4,36
-13,-10,33
-12,-20,8
-9,-20,1
-4,2,10
10,25,8
17,34,3
37,49,1
57,61,5
56,58,26
44,37,45
26,21,47
18,2,35
11,-20,31
-5,-22,43
-30,-19,0
-39,-16,-11
-14,-4,-22
29,0,-35
47,9,-38
51,20,-34
28,14,-18
5,10,14
-22,-18,25
-43,-58,35
-61,-73,33
-36,-47,9
-15,-33,-4
18,-2,3
32,23,5
38,30,16
39,22,27
38,18,30
31,10,31
11,-7,38
-2,-20,49
-19,-21,45
-37,-26,38
2,-16,13
19,-10,-12
46,24,-22
61,49,-19
65,47,-20
49,51,4
32,37,9
9,17,29
-16,12,39
-38,-2,25
-27,0,30
-21,5,30
-8,6,21
4,11,11
14,14,5
13,21,10
26,26,17
32,37,10
32,28,10
27,6,18
-3,-11,25
-34,-24,4
-27,-20,-18
-25,-6,-29
-14,-10,-29
10,-2,-24
41,31,-14
66,49,0
69,56,29
59,51,27
39,53,30
28,51,30
10,41,51
-13,32,53
-18,16,46
-20,8,43
-11,-17,33
-10,-20,13
-2,-6,3
15,20,-7
38,44,-5
61,46,4
62,36,2
57,22,4
58,17,15
31,-1,16
1,-21,19
-15,-46,19
-20,-64,4
-20,-64,-13
-10,-41,-20
11,-7,-13
31,14,-3
39,23,2
49,30,13
37,37,19
37,16,18
17,12,16
-1,17,17
-4,10,2
14,-7,-13
21,-6,-12
26,23,4
36,43,6
51,49,19
45,47,38
40,44,37
42,49,34
26,35,37
19,-5,47
12,-22,44
-8,-18,37
-4,-5,27
2,6,4
21,24,2
30,48,2
43,66,-2
64,66,17
55,65,28
47,51,29
38,17,28
10,-15,28
-7,-32,14
-14,-38,7
-11,-50,16
-13,-51,4
-6,-34,-14
19,-11,-20
35,13,-13
38,19,10
39,20,29
40,8,32
34,10,39
88,-18,30
-1,-25,21
-20,-12,6
-30,1,-5
-45,12,-15
-25,30,-15
8,46,-5
47,49,4
71,40,14
71,37,30
49,16,35
28,-10,40
-10,-36,36
-25,-48,18
-30,-51,-3
-20,-33,-10
-13,4,-29
12,25,-34
39,34,-27
85,32,2
50,29,18
25,0,21
12,-12,22
5,-31,15
7,-35,-5
5,-24,-10
4,-8,-9
9,12,-7
33,19,-8
62,24,-17
70,24,0
55,28,15
43,38,23
22,17,12
7,2,18
-4,4,19
-8,12,21
-10,30,26
-4,52,20
12,78,22
31,94,31
47,107,47
41,112,51
25,123,63
-1,131,80
-31,112,91
-60,88,110
-89,74,106
-105,65,87
-112,44,82
-128,10,91
-144,-13,89
-128,-6,80
-111,-4,72
-97,-2,65
-124,-29,68
-111,-67,73
-78,-98,74
-69,-136,40
-56,-163,1
-45,-186,-34
-33,-209,-58
0,-214,-72
20,-187,-71
21,-159,-72
38,-123,-59
45,-85,-62
58,-61,-64
64,-49,-50
65,-43,-32
55,-36,-19
51,-21,-18
54,-6,-13
75,38,-6
83,73,-9
82,85,-9
78,83,3
97,85,13
115,97,16
114,87,18
118,86,29
87,63,33
61,34,38
42,45,40
53,51,43
77,67,22
86,77,15
78,62,22
84,51,27
89,63,18
84,62,33
38,17,49
17,-7,41
14,0,32
17,8,35
17,20,37
18,38,10
59,72,-3
66,72,1
65,68,3
71,52,18
80,37,37
48,21,28
32,2,34
1,-6,41
-22,-20,42
-17,-44,31
-11,-43,16
-4,-31,0
1,-4,-9
3,9,174
40,52,59
55,67,26
68,70,9
68,66,-12
69,54,-6
44,35,25
6,1,36
-21,-25,19
-35,-29,19
-26,-19,-6
-10,-7,-8
-1,5,-16
7,30,-22
28,54,-19
44,71,-6
46,80,30
46,79,45
41,67,33
7,45,19
-16,-1,16
-25,-21,14
-40,-46,11
-34,-65,-16
-17,-16,-38
13,20,-34
27,48,-22
20,55,-8
26,47,20
20,33,44
10,13,41
-3,-1,32
-9,-19,36
15,5,26
38,25,25
51,40,15
42,44,22
35,45,23
33,39,29
21,30,36
-15,7,42
-44,-29,41
-34,-26,34
-16,-17,15
-5,-9,3
2,19,-2
-15,4,16
7,46,26
6,60,32
-9,63,36
-12,58,39
-10,-2,26
-26,-29,13
-36,-31,6
-40,-28,3
-35,-22,-7
-30,-12,-23
-27,-6,-29
-21,5,-37
-3,27,-36
6,39,-27
7,46,-14
13,27,8
15,17,32
16,17,41
15,15,47
9,3,34
-20,-3,21
-41,-25,19
-38,-41,26
-28,-35,30
10,-10,17
31,24,21
39,44,28
43,45,46
32,27,51
4,33,43
-15,12,22
-10,-11,3
11,-10,2
3,-9,10
-6,2,30
8,24,14
34,39,4
41,52,2
40,46,19
36,27,40
29,19,63
19,12,71
23,-8,49
35,12,22
41,34,8
37,44,0
34,46,-4
52,47,-9
74,65,11
57,58,6
32,39,-2
8,15,3
1,-17,13
22,-38,21
39,-44,6
30,-50,-2
45,-29,7
67,8,5
74,32,-4
76,52,-10
63,62,1
55,55,0
36,13,0
9,-6,22
1,-22,31
2,-25,26
-5,-20,21
7,-2,15
11,23,23
19,45,30
41,57,36
49,60,38
61,66,35
47,53,42
23,46,50
-6,27,55
-19,18,55
-26,4,52
-29,-8,34
-22,-9,11
-5,-10,-3
9,-15,-21
33,-5,-35
43,0,-24
63,31,-18
64,53,-8
42,68,11
33,81,19
37,39,26
10,13,33
-11,0,34
-32,0,29
-46,4,22
-19,10,-8
-1,55,-16
22,73,-13
63,71,11
58,52,25
36,40,35
9,7,52
-24,-16,75
-20,-25,74
-25,-21,43
-19,-2,33
-15,-6,5
13,2,-13
20,27,-6
14,47,5
23,54,27
14,19,52
-13,-19,42
-46,-31,30
-27,-15,11
-13,-22,15
2,-14,26
12,8,34
11,20,28
25,26,25
36,17,37
45,13,38
38,9,15
11,4,11
-4,-8,25
-6,-7,24
-7,-10,28
-11,10,12
3,29,-6
23,37,-15
25,49,7
13,20,20
-13,-12,27
-20,-42,36
-22,-50,35
-24,-36,19
-11,-24,9
-18,-13,19
-16,-7,26
3,8,7
-4,28,-2
-1,40,5
3,64,33
12,60,45
-9,18,52
-28,-18,47
-22,-33,42
-35,-20,37
-34,-7,36
7,-2,27
34,-19,33
43,-22,53
35,-23,62
28,-21,65
26,-10,55
13,-17,52
2,-38,69
-8,-64,71
-24,-76,55
-28,-68,31
-20,-35,1
9,3,3
25,45,22
24,54,26
-1,31,22
-36,1,19
-50,-12,17
-53,-30,30
-42,-47,30
-22,-40,19
-7,-25,4
-9,-9,-2
-3,10,16
22,21,17
41,53,12
46,63,14
48,44,28
47,17,45
43,4,51
15,-6,40
-27,-11,23
-44,-24,-11
-35,-26,-15
-18,-9,-12
15,3,-26
26,33,-37
47,56,6
47,56,24
38,41,25
23,21,33
16,7,36
16,-17,32
2,-31,20
-6,-20,4
9,-1,2
9,15,2
10,27,-1
32,44,1
47,60,25
33,44,27
13,39,33
-17,38,47
-49,23,31
-56,7,22
-13,-18,33
-4,-27,18
-14,-29,9
-13,-9,7
-2,22,9
8,25,29
5,36,29
16,31,27
15,8,18
-9,-2,1
-23,-17,-10
-17,-36,-13
-10,-42,-7
-15,-42,-15
-14,-24,-22
-8,8,-23
9,32,-8
17,41,0
24,41,-9
27,39,-12
30,-12,15
-15,-44,26
-42,-53,10
-37,-49,1
-31,-42,1
-26,-37,1
-27,-26,49
17,9,12
36,29,12
46,37,11
46,34,35
28,24,31
-10,3,41
-29,3,42
-34,-5,38
-21,-25,34
-4,-29,39
-6,-27,30
-5,-12,26
22,-2,27
36,3,41
37,15,45
31,12,33
23,-5,30
-14,-21,37
-17,-38,26
-20,-38,19
-22,-23,4
-1,-5,-1
12,21,-6
19,31,-5
20,29,2
15,37,16
-23,39,38
-44,20,51
-30,14,36
-26,37,24
-31,57,27
-39,63,33
-38,80,39
-19,96,46
-21,98,64
-37,90,88
-38,68,107
-43,46,119
-84,11,129
-167,-28,129
-194,-60,103
-211,-78,62
-199,-92,54
-165,-108,62
-127,-107,39
-84,-102,27
-57,-107,17
-41,-169,-37
-47,-225,-75
-34,-259,-93
-26,-262,-97
-11,-228,-97
10,-186,-94
27,-146,-84
50,-109,-88
77,-59,-74
90,-19,-64
101,14,-56
98,39,-34
78,47,-13
60,55,-2
35,76,15
17,64,12
28,48,-3
46,52,-13
44,46,-30
68,83,-27
74,96,-20
78,98,-13
74,93,-9
61,78,0
52,63,12
43,30,19
25,-1,18
25,-28,-3
40,-33,-19
27,-23,-31
16,1,-15
41,40,-16
54,57,-16
63,41,-20
64,27,1
56,2,25
37,-10,33
5,-3,14
-15,-11,11
-18,-8,0
-6,4,-20
-1,20,-28
11,34,-23
26,42,-9
33,38,1
42,26,26
39,11,51
24,1,55
-17,-5,25
-45,-6,12
-36,-27,-14
-29,-34,-37
-20,1,-31
1,37,-18
21,42,-14
26,17,1
9,0,27
1,-4,24
-31,-26,27
-44,-42,-7
-42,-31,-24
-51,-14,-40
-40,-6,-44
-15,34,-34
6,39,-4
15,36,18
17,37,14
10,24,10
-14,5,5
-23,-3,3
-26,-22,-5
-27,-32,-3
-21,-24,2
6,-8,10
24,-9,14
31,-17,11
23,2,-4
11,1,-10
-15,-18,3
-41,-46,2
-50,-66,-18
-57,-54,-41
-46,-39,-57
-27,-20,-56
-4,10,-27
16,30,-29
18,56,-34
18,49,5
41,40,30
25,34,40
-27,16,30
-49,8,24
-44,-16,-8
-26,-28,-3
-20,-23,-5
-17,-24,-13
-2,-16,-20
6,2,-14
7,13,1
3,16,16
-1,13,30
-28,-8,38
-42,-33,34
-54,-44,33
-48,-49,24
-40,-61,10
-34,-41,-5
-6,-2,-8
13,23,-9
6,45,-25
3,46,2
5,44,14
9,20,28
-6,-22,23
-39,-33,-4
-33,-15,-20
-36,-2,-37
-35,7,-43
-24,19,-41
-4,9,-33
6,-8,-18
17,-15,-10
0,-13,15
-20,-1,9
-43,5,-3
-51,7,-10
-57,7,-13
-42,10,-22
-20,5,-19
5,8,-15
15,12,-42
19,14,-56
27,19,-27
20,19,1
18,17,12
2,3,19
-19,-15,23
-28,-29,23
-25,-34,16
-22,-34,-14
3,-25,-34
21,8,-38
40,9,-29
47,9,-23
51,12,-14
57,38,5
35,27,30
17,25,28
3,20,21
-8,9,1
-12,4,-7
-28,-11,-10
-36,-7,-10
-25,3,-26
-11,6,-52
17,25,-42
28,41,-25
36,46,-2
35,51,7
18,38,20
1,15,26
1,-19,5
-1,-56,-26
-4,-66,-27
-4,-64,-29
4,-51,-37
25,-19,-34
41,-14,-36
40,-9,-42
42,-12,-30
41,-5,2
45,-1,17
27,10,32
3,-8,24
-22,-40,2
-44,-52,-14
-53,-47,-26
-41,-24,-37
-10,2,-36
8,7,-26
19,4,-1
7,-6,22
-9,-20,31
-31,-37,18
-24,-62,6
-26,-87,-6
-50,-61,-28
-46,-22,-46
-30,2,-53
-3,18,-45
23,38,-42
12,43,-31
3,36,-14
-3,14,0
-11,-5,-18
-38,-22,-20
-48,-31,-7
-48,-31,-19
-31,-28,-36
-3,-18,-34
18,2,-17
22,19,-17
20,13,-23
24,7,-16
22,-3,4
18,-16,14
-3,-36,-27
-6,-49,-45
-8,-35,-42
-4,-20,-44
-6,-11,-54
1,8,-56
24,27,-44
41,49,1
14,32,31
3,12,36
-12,-26,14
-26,-76,-4
-53,-83,-3
-77,-83,-5
-76,-74,-23
-62,-44,-38
-22,1,9
14,16,-12
6,22,-11
3,16,-5
2,0,-5
-9,-16,-8
-25,-33,-10
-44,-42,-2
-39,-43,0
-21,-24,-21
7,1,-14
23,9,-9
19,12,-10
9,7,-1
-3,2,11
-32,-7,10
-48,-19,-13
-46,-17,-18
-39,-8,-25
-23,-12,-35
-5,4,-39
9,18,-41
9,19,-56
9,17,-31
1,18,-3
-1,13,3
-13,-5,3
-18,-27,9
-18,-28,25
-13,-21,1
-4,-18,-27
25,-17,-50
32,7,-43
52,22,-37
70,27,-30
67,15,-6
29,-17,5
-8,-25,11
-17,-21,11
-19,-27,0
-20,-33,3
-18,-18,-8
7,3,-24
39,25,-26
45,26,-24
37,20,-10
43,11,10
24,2,13
-6,-18,8
-12,-49,-13
-28,-36,-44
-29,-27,-61
-18,-14,-49
0,8,-32
30,40,-23
23,51,-15
11,44,-12
15,34,-2
0,17,-3
-8,-12,-18
-4,-34,-17
-11,-34,-28
-15,-14,-10
-1,5,-27
35,25,-42
41,47,-25
17,51,-33
-9,44,-28
-32,38,-13
-36,24,-15
-38,4,-17
-33,-3,-13
-27,-14,-29
0,2,-38
4,14,-50
7,31,-37
12,52,-11
4,32,10
-4,-21,14
-22,-43,3
-43,-50,-2
-49,-64,-4
-50,-41,3
-47,-24,5
-15,-22,-7
1,-13,-18
5,-4,-4
24,-3,4
32,5,10
8,-8,11
-14,-32,5
-18,-46,-2
-15,-59,-5
-21,-50,-11
-18,-41,-10
-1,-16,-13
17,-7,-31
16,22,-7
9,30,-3
19,22,4
13,-6,18
-5,-31,17
-22,-39,-12
-32,-39,-46
-36,-35,-69
-23,-12,-62
7,-6,-48
33,-5,-40
39,1,-30
40,1,-20
32,2,-20
3,-22,-6
-13,-35,-11
-23,-42,-16
-36,-41,-27
-38,-20,-54
-23,4,-55
5,5,-42
12,-1,-17
2,-13,5
3,-23,12
-4,-20,22
0,-10,10
13,-1,8
3,29,-6
-3,52,-13
2,78,4
5,92,21
-13,104,37
-42,100,59
-65,57,77
-105,9,86
-158,-41,93
-195,-67,84
-198,-92,71
-179,-95,56
-145,-101,46
-115,-113,42
-80,-95,-10
-36,-99,-34
-5,-116,-56
18,-134,-80
27,-167,-84
14,-188,-65
-6,-188,-82
3,-169,-85
12,-139,-82
38,-106,-89
86,-79,-97
115,-57,-85
115,-39,-51
96,-16,-30
85,-2,-22
70,4,-25
42,1,-38
35,8,-31
23,19,-27
19,19,-29
34,39,-30
53,64,-33
70,76,-27
71,76,-32
72,68,-19
64,42,-4
28,6,-2
8,-9,-5
0,-17,-23
-6,-5,-34
-4,-1,-37
14,12,-37
16,25,-26
28,40,-33
22,42,-29
18,30,-6
15,23,5
-9,-6,2
-16,-35,-5
-6,-34,-17
-1,-32,-29
-3,-20,-32
-8,-14,-29
-4,5,-17
21,38,-16
33,55,-8
36,55,-4
16,43,20
1,24,27
-11,0,17
-16,-11,12
-21,-13,17
-7,-25,19
3,-28,2
4,-25,-23
23,-4,-37
37,17,-38
34,21,-31
37,16,-19
33,20,-10
14,2,6
-9,-16,17
-26,-41,1
-50,-59,-21
-58,-57,-23
-59,-53,-23
-33,-31,-29
-20,-16,-36
-8,4,-46
3,16,-51
12,22,-37
14,21,-13
9,98,22
-8,25,37
-32,-19,34
-22,-50,30
-6,-52,7
2,-39,-6
8,-23,-16
28,4,-29
52,22,-42
55,19,-11
26,-2,-8
8,-19,7
-12,-40,19
-50,-50,10
-49,-41,-1
-37,-28,-23
-11,-34,-28
2,-36,-30
1,-10,-31
12,3,-16
22,4,-5
-20,-26,21
-22,-44,21
-31,-34,-3
-36,-25,-24
-18,-25,-48
2,-12,-63
4,10,-51
14,29,-14
27,31,14
27,22,24
9,12,8
-23,-15,-2
-27,-42,-6
-45,-49,-19
-53,-48,-19
-42,-28,-13
-35,-17,-9
23,8,-21
39,12,-22
39,10,-15
24,6,2
9,-9,16
-7,-48,36
-31,-60,44
-44,-62,34
-54,-56,16
-46,-55,0
-18,-43,-9
3,-13,-20
26,12,0
31,23,25
16,6,8
10,7,-5
-7,1,5
-32,-28,7
-42,-60,-33
-26,-66,-50
-21,-45,-48
-14,-24,-32
-6,-17,-27
13,-14,-19
34,-15,-20
44,-22,-16
41,-13,7
18,-29,16
-18,-50,6
-36,-52,6
-24,-27,11
-5,-11,5
6,-1,-16
33,23,-33
58,32,-22
65,25,7
63,32,23
56,11,20
28,-19,12
2,-29,-11
1,-34,-21
10,-29,-32
21,-22,-46
35,-10,-45
44,-4,-35
65,-14,-23
78,-39,-13
29,-68,-3
-5,-71,4
-7,-54,-6
-16,-43,-34
-28,-12,-46
-24,2,-45
-16,0,-44
0,11,-54
35,8,-58
54,10,-59
55,-3,-60
49,-22,-38
15,-39,-19
-1,-68,-21
-21,-54,-22
-30,-36,-36
-20,-27,-26
-6,-17,-32
7,-5,-39
31,-6,-16
26,3,-4
23,-3,16
7,-19,31
-28,-25,30
-45,-32,26
-55,-38,17
-45,-35,2
-33,-22,-13
4,3,-18
18,8,-29
16,8,-24
26,-16,-11
33,-40,0
15,-44,13
-21,-58,2
-46,-70,-15
-53,-76,-23
-34,-64,-29
-22,-55,-35
-19,-50,-27
2,15,-16
20,33,-3
16,16,2
28,12,-2
